3000	13
3001	4
3002	10
3003	4
3004	6
3005	2
3006	6
3007	8
3008	10
3009	5
3010	4
3011	3
3012	4
3013	7
3014	5
3015	6
3016	4
3017	7
3018	5
3019	10
3020	6
3021	8
3022	7
3023	8
3024	9
3025	5
3026	3
3027	5
3028	6
3029	10
3030	7
3031	8
3032	7
3033	11
3034	5
3035	5
3036	7
3037	8
3038	4
3039	7
3040	5
3041	11
3042	7
3043	10
3044	6
3045	7
3046	2
3047	3
3048	9
3049	5
3050	5
3051	2
3052	9
3053	7
3054	10
3055	7
3056	6
3057	3
3058	8
3059	6
3060	8
3061	7
3062	7
3063	2
3064	5
3065	5
3066	11
3067	4
3068	4
3069	4
3070	5
3071	9
3072	8
3073	7
3074	3
3075	9
3076	9
3077	5
3078	3
3079	7
3080	5
3081	5
3082	10
3083	9
3084	6
3085	5
3086	8
3087	3
3088	8
3089	5
3090	9
3091	7
3092	9
3093	12
3094	5
3095	4
3096	5
3097	8
3098	5
3099	3
3100	6
3101	7
3102	4
3103	14
3104	8
3105	6
3106	2
3107	7
3108	1
3109	7
3110	7
3111	8
3112	6
3113	2
3114	4
3115	9
3116	3
3117	4
3118	5
3119	11
3120	6
3121	7
3122	5
3123	8
3124	3
3125	6
3126	6
3127	10
3128	10
3129	9
3130	4
3131	7
3132	8
3133	6
3134	5
3135	4
3136	8
3137	7
3138	8
3139	4
3140	7
3141	6
3142	5
3143	7
3144	7
3145	3
3146	4
3147	6
3148	8
3149	6
3150	4
3151	7
3152	11
3153	10
3154	5
3155	6
3156	6
3157	4
3158	5
3159	10
3160	6
3161	7
3162	8
3163	6
3164	3
3165	2
3166	7
3167	15
3168	13
3169	7
3170	7
3171	7
3172	3
3173	5
3174	7
3175	4
3176	4
3177	6
3178	6
3179	6
3180	8
3181	7
3182	6
3183	5
3184	10
3185	7
3186	13
3187	5
3188	5
3189	6
3190	5
3191	6
3192	5
3193	6
3194	14
3195	5
3196	7
3197	11
3198	3
3199	8
3200	4
3201	6
3202	2
3203	9
3204	9
3205	11
3206	3
3207	6
3208	7
3209	7
3210	12
3211	8
3212	4
3213	9
3214	9
3215	10
3216	9
3217	4
3218	9
3219	5
3220	9
3221	16
3222	7
3223	5
3224	5
3225	4
3226	10
3227	4
3228	10
3229	5
3230	9
3231	8
3232	8
3233	3
3234	7
3235	9
3236	6
3237	7
3238	6
3239	7
3240	5
3241	4
3242	7
3243	4
3244	10
3245	7
3246	5
3247	3
3248	7
3249	6
3250	8
3251	8
3252	5
3253	7
3254	7
3255	5
3256	6
3257	6
3258	3
3259	8
3260	6
3261	7
3262	3
3263	10
3264	5
3265	2
3266	11
3267	4
3268	4
3269	3
3270	9
3271	7
3272	13
3273	7
3274	12
3275	7
3276	5
3277	13
3278	6
3279	4
3280	9
3281	6
3282	5
3283	8
3284	8
3285	2
3286	9
3287	4
3288	8
3289	8
3290	10
3291	5
3292	7
3293	7
3294	4
3295	2
3296	6
3297	8
3298	5
3299	11
3300	7
3301	8
3302	1
3303	9
3304	8
3305	9
3306	5
3307	10
3308	7
3309	6
3310	8
3311	8
3312	4
3313	5
3314	7
3315	5
3316	5
3317	12
3318	10
3319	3
3320	3
3321	5
3322	5
3323	4
3324	10
3325	6
3326	8
3327	7
3328	3
3329	3
3330	3
3331	2
3332	5
3333	11
3334	2
3335	6
3336	8
3337	3
3338	4
3339	6
3340	5
3341	9
3342	9
3343	5
3344	11
3345	9
3346	3
3347	9
3348	6
3349	2
3350	9
3351	11
3352	7
3353	10
3354	3
3355	4
3356	8
3357	4
3358	4
3359	11
3360	7
3361	5
3362	6
3363	7
3364	7
3365	6
3366	5
3367	6
3368	6
3369	5
3370	9
3371	5
3372	2
3373	8
3374	7
3375	1
3376	7
3377	4
3378	7
3379	10
3380	1
3381	5
3382	8
3383	5
3384	9
3385	7
3386	5
3387	4
3388	3
3389	6
3390	8
3391	8
3392	12
3393	6
3394	4
3395	6
3396	6
3397	1
3398	4
3399	4
3400	7
3401	5
3402	8
3403	7
3404	4
3405	5
3406	4
3407	8
3408	7
3409	7
3410	5
3411	5
3412	7
3413	8
3414	8
3415	9
3416	4
3417	10
3418	8
3419	8
3420	6
3421	4
3422	4
3423	7
3424	3
3425	7
3426	1
3427	5
3428	4
3429	6
3430	7
3431	7
3432	5
3433	9
3434	6
3435	6
3436	6
3437	2
3438	3
3439	13
3440	5
3441	10
3442	8
3443	7
3444	9
3445	3
3446	5
3447	6
3448	80
3449	2
3450	3
3451	6
3452	6
3453	7
3454	7
3455	3
3456	4
3457	6
3458	6
3459	8
3460	7
3461	5
3462	3
3463	2
3464	9
3465	5
3466	9
3467	9
3468	6
3469	2
3470	9
3471	3
3472	2
3473	6
3474	8
3475	9
3476	5
3477	9
3478	4
3479	8
3480	4
3481	8
3482	7
3483	9
3484	4
3485	10
3486	4
3487	8
3488	11
3489	4
3490	3
3491	11
3492	4
3493	14
3494	6
3495	1
3496	9
3497	5
3498	6
3499	8
3500	4
3501	6
3502	5
3503	8
3504	5
3505	2
3506	4
3507	9
3508	3
3509	6
3510	3
3511	6
3512	8
3513	7
3514	8
3515	3
3516	8
3517	4
3518	8
3519	4
3520	7
3521	5
3522	6
3523	7
3524	6
3525	5
3526	10
3527	7
3528	6
3529	9
3530	6
3531	8
3532	5
3533	8
3534	11
3535	9
3536	6
3537	5
3538	10
3539	6
3540	7
3541	6
3542	7
3543	4
3544	3
3545	10
3546	3
3547	8
3548	7
3549	9
3550	9
3551	7
3552	9
3553	7
3554	4
3555	3
3556	8
3557	3
3558	10
3559	6
3560	9
3561	6
3562	4
3563	6
3564	14
3565	5
3566	3
3567	4
3568	14
3569	10
3570	3
3571	4
3572	7
3573	3
3574	11
3575	8
3576	3
3577	9
3578	7
3579	8
3580	7
3581	6
3582	5
3583	7
3584	9
3585	4
3586	12
3587	16
3588	8
3589	7
3590	5
3591	7
3592	8
3593	10
3594	1
3595	9
3596	3
3597	10
3598	3
3599	6
3600	4
3601	5
3602	3
3603	7
3604	4
3605	3
3606	2
3607	3
3608	7
3609	3
3610	10
3611	4
3612	4
3613	7
3614	6
3615	5
3616	8
3617	9
3618	1
3619	8
3620	13
3621	9
3622	9
3623	8
3624	3
3625	8
3626	5
3627	7
3628	5
3629	5
3630	6
3631	6
3632	5
3633	7
3634	9
3635	5
3636	10
3637	8
3638	5
3639	12
3640	6
3641	3
3642	12
3643	5
3644	5
3645	4
3646	7
3647	8
3648	4
3649	2
3650	7
3651	3
3652	0
3653	6
3654	6
3655	7
3656	6
3657	7
3658	6
3659	5
3660	7
3661	10
3662	10
3663	5
3664	2
3665	8
3666	45
3667	4
3668	6
3669	6
3670	9
3671	7
3672	7
3673	4
3674	4
3675	6
3676	6
3677	8
3678	9
3679	5
3680	7
3681	5
3682	8
3683	7
3684	8
3685	10
3686	8
3687	7
3688	14
3689	6
3690	4
3691	6
3692	5
3693	4
3694	13
3695	5
3696	5
3697	3
3698	10
3699	4
3700	7
3701	4
3702	7
3703	6
3704	4
3705	10
3706	7
3707	6
3708	8
3709	8
3710	6
3711	5
3712	8
3713	14
3714	9
3715	6
3716	5
3717	6
3718	3
3719	9
3720	7
3721	7
3722	4
3723	10
3724	4
3725	6
3726	9
3727	5
3728	6
3729	10
3730	9
3731	4
3732	5
3733	8
3734	5
3735	8
3736	9
3737	7
3738	7
3739	7
3740	7
3741	7
3742	5
3743	8
3744	4
3745	9
3746	4
3747	7
3748	6
3749	5
3750	7
3751	3
3752	4
3753	6
3754	7
3755	7
3756	10
3757	8
3758	3
3759	12
3760	3
3761	3
3762	9
3763	11
3764	6
3765	12
3766	3
3767	8
3768	5
3769	11
3770	7
3771	8
3772	2
3773	4
3774	10
3775	5
3776	6
3777	8
3778	3
3779	4
3780	3
3781	5
3782	8
3783	4
3784	7
3785	6
3786	7
3787	6
3788	9
3789	3
3790	5
3791	3
3792	6
3793	7
3794	4
3795	14
3796	8
3797	6
3798	7
3799	2
3800	8
3801	4
3802	7
3803	6
3804	9
3805	7
3806	3
3807	12
3808	10
3809	9
3810	8
3811	9
3812	9
3813	6
3814	10
3815	8
3816	4
3817	8
3818	5
3819	6
3820	7
3821	11
3822	4
3823	7
3824	5
3825	4
3826	7
3827	8
3828	7
3829	2
3830	7
3831	2
3832	7
3833	12
3834	7
3835	6
3836	4
3837	8
3838	3
3839	9
3840	5
3841	5
3842	5
3843	4
3844	12
3845	2
3846	5
3847	7
3848	8
3849	4
3850	8
3851	7
3852	4
3853	7
3854	8
3855	6
3856	5
3857	10
3858	7
3859	4
3860	5
3861	4
3862	10
3863	7
3864	9
3865	8
3866	9
3867	3
3868	4
3869	14
3870	6
3871	10
3872	10
3873	7
3874	3
3875	4
3876	5
3877	6
3878	10
3879	11
3880	9
3881	8
3882	13
3883	9
3884	2
3885	3
3886	7
3887	13
3888	4
3889	5
3890	6
3891	7
3892	7
3893	7
3894	6
3895	9
3896	6
3897	4
3898	8
3899	8
3900	10
3901	7
3902	13
3903	5
3904	3
3905	13
3906	9
3907	8
3908	5
3909	6
3910	5
3911	4
3912	10
3913	9
3914	5
3915	10
3916	6
3917	3
3918	7
3919	10
3920	3
3921	5
3922	4
3923	7
3924	6
3925	6
3926	4
3927	5
3928	3
3929	6
3930	8
3931	3
3932	6
3933	3
3934	8
3935	6
3936	4
3937	10
3938	4
3939	4
3940	4
3941	7
3942	1
3943	7
3944	9
3945	6
3946	9
3947	4
3948	5
3949	5
3950	7
3951	9
3952	2
3953	15
3954	7
3955	4
3956	3
3957	6
3958	4
3959	12
3960	5
3961	8
3962	7
3963	8
3964	11
3965	7
3966	8
3967	7
3968	9
3969	9
3970	1
3971	5
3972	6
3973	5
3974	19
3975	6
3976	6
3977	5
3978	10
3979	5
3980	7
3981	5
3982	4
3983	4
3984	4
3985	9
3986	7
3987	4
3988	8
3989	12
3990	8
3991	11
3992	14
3993	10
3994	6
3995	9
3996	5
3997	6
3998	7
3999	7
4000	5
4001	5
4002	7
4003	6
4004	9
4005	26
4006	8
4007	8
4008	4
4009	6
4010	8
4011	10
4012	3
4013	7
4014	7
4015	6
4016	6
4017	4
4018	7
4019	8
4020	11
4021	5
4022	3
4023	6
4024	8
4025	5
4026	12
4027	5
4028	8
4029	3
4030	6
4031	7
4032	5
4033	2
4034	5
4035	1
4036	4
4037	7
4038	9
4039	7
4040	7
4041	8
4042	10
4043	4
4044	6
4045	5
4046	5
4047	5
4048	6
4049	6
4050	11
4051	5
4052	2
4053	7
4054	6
4055	3
4056	8
4057	8
4058	4
4059	7
4060	7
4061	6
4062	3
4063	10
4064	9
4065	10
4066	2
4067	7
4068	3
4069	7
4070	10
4071	11
4072	7
4073	9
4074	8
4075	3
4076	3
4077	3
4078	4
4079	8
4080	6
4081	4
4082	3
4083	7
4084	7
4085	8
4086	3
4087	8
4088	8
4089	5
4090	9
4091	3
4092	7
4093	6
4094	7
4095	4
4096	3
4097	9
4098	4
4099	7
4100	4
4101	5
4102	9
4103	2
4104	4
4105	11
4106	11
4107	7
4108	7
4109	6
4110	6
4111	3
4112	9
4113	6
4114	8
4115	9
4116	5
4117	9
4118	8
4119	10
4120	7
4121	9
4122	11
4123	4
4124	7
4125	8
4126	2
4127	11
4128	6
4129	6
4130	10
4131	5
4132	8
4133	4
4134	8
4135	8
4136	7
4137	7
4138	6
4139	5
4140	9
4141	5
4142	7
4143	6
4144	10
4145	8
4146	10
4147	6
4148	3
4149	5
4150	3
4151	8
4152	1
4153	7
4154	8
4155	12
4156	4
4157	8
4158	7
4159	5
4160	8
4161	6
4162	10
4163	6
4164	11
4165	5
4166	11
4167	5
4168	9
4169	5
4170	7
4171	7
4172	2
4173	9
4174	7
4175	10
4176	3
4177	9
4178	4
4179	4
4180	11
4181	9
4182	11
4183	5
4184	6
4185	5
4186	7
4187	6
4188	9
4189	6
4190	7
4191	10
4192	8
4193	4
4194	5
4195	11
4196	6
4197	7
4198	9
4199	4
4200	14
4201	7
4202	8
4203	5
4204	11
4205	8
4206	9
4207	3
4208	5
4209	9
4210	8
4211	5
4212	7
4213	6
4214	6
4215	5
4216	5
4217	6
4218	2
4219	9
4220	13
4221	6
4222	8
4223	6
4224	5
4225	5
4226	7
4227	7
4228	6
4229	4
4230	12
4231	7
4232	6
4233	5
4234	4
4235	7
4236	4
4237	11
4238	6
4239	6
4240	11
4241	10
4242	9
4243	7
4244	15
4245	8
4246	9
4247	6
4248	11
4249	6
4250	8
4251	7
4252	6
4253	5
4254	9
4255	4
4256	4
4257	10
4258	8
4259	4
4260	4
4261	3
4262	3
4263	8
4264	7
4265	5
4266	4
4267	8
4268	5
4269	5
4270	10
4271	7
4272	6
4273	8
4274	7
4275	5
4276	6
4277	9
4278	6
4279	4
4280	9
4281	5
4282	9
4283	5
4284	6
4285	5
4286	13
4287	4
4288	6
4289	6
4290	7
4291	5
4292	3
4293	5
4294	4
4295	6
4296	8
4297	5
4298	11
4299	8
4300	9
4301	7
4302	6
4303	4
4304	3
4305	5
4306	6
4307	6
4308	6
4309	7
4310	3
4311	10
4312	6
4313	4
4314	11
4315	4
4316	68
4317	3
4318	8
4319	8
4320	1
4321	9
4322	5
4323	4
4324	5
4325	11
4326	8
4327	5
4328	7
4329	3
4330	6
4331	3
4332	10
4333	5
4334	6
4335	3
4336	8
4337	13
4338	7
4339	9
4340	6
4341	6
4342	5
4343	6
4344	3
4345	12
4346	7
4347	14
4348	8
4349	7
4350	4
4351	4
4352	5
4353	9
4354	3
4355	7
4356	6
4357	7
4358	6
4359	5
4360	5
4361	9
4362	7
4363	6
4364	5
4365	11
4366	5
4367	6
4368	9
4369	8
4370	4
4371	8
4372	8
4373	9
4374	14
4375	7
4376	6
4377	7
4378	4
4379	3
4380	5
4381	8
4382	8
4383	7
4384	4
4385	1
4386	4
4387	5
4388	6
4389	6
4390	13
4391	7
4392	7
4393	5
4394	7
4395	2
4396	7
4397	7
4398	7
4399	13
4400	9
4401	6
4402	4
4403	8
4404	4
4405	6
4406	6
4407	6
4408	8
4409	7
4410	7
4411	7
4412	6
4413	9
4414	2
4415	11
4416	5
4417	10
4418	9
4419	7
4420	6
4421	6
4422	8
4423	7
4424	5
4425	8
4426	6
4427	4
4428	2
4429	5
4430	3
4431	1
4432	7
4433	3
4434	10
4435	4
4436	9
4437	7
4438	6
4439	7
4440	8
4441	9
4442	6
4443	3
4444	5
4445	3
4446	5
4447	5
4448	2
4449	11
4450	4
4451	5
4452	5
4453	11
4454	5
4455	4
4456	6
4457	9
4458	8
4459	7
4460	7
4461	4
4462	10
4463	6
4464	6
4465	6
4466	3
4467	5
4468	5
4469	6
4470	2
4471	6
4472	5
4473	9
4474	5
4475	3
4476	4
4477	10
4478	4
4479	9
4480	7
4481	6
4482	6
4483	2
4484	6
4485	6
4486	6
4487	9
4488	4
4489	8
4490	7
4491	10
4492	7
4493	8
4494	7
4495	7
4496	7
4497	6
4498	5
4499	8
4500	6
4501	4
4502	9
4503	5
4504	6
4505	4
4506	3
4507	11
4508	11
4509	9
4510	8
4511	8
4512	5
4513	7
4514	6
4515	4
4516	4
4517	6
4518	7
4519	5
4520	6
4521	7
4522	9
4523	8
4524	5
4525	7
4526	5
4527	6
4528	9
4529	8
4530	9
4531	9
4532	7
4533	4
4534	6
4535	6
4536	8
4537	3
4538	7
4539	15
4540	5
4541	7
4542	4
4543	5
4544	9
4545	6
4546	10
4547	4
4548	6
4549	6
4550	2
4551	7
4552	6
4553	3
4554	8
4555	4
4556	9
4557	5
4558	6
4559	5
4560	7
4561	5
4562	9
4563	4
4564	12
4565	5
4566	12
4567	6
4568	24
4569	12
4570	5
4571	8
4572	7
4573	13
4574	13
4575	4
4576	5
4577	6
4578	10
4579	4
4580	5
4581	6
4582	5
4583	5
4584	6
4585	2
4586	8
4587	4
4588	5
4589	5
4590	5
4591	7
4592	4
4593	4
4594	2
4595	4
4596	3
4597	4
4598	7
4599	5
4600	8
4601	3
4602	4
4603	8
4604	11
4605	5
4606	8
4607	3
4608	7
4609	4
4610	11
4611	5
4612	3
4613	4
4614	5
4615	5
4616	10
4617	14
4618	11
4619	8
4620	10
4621	4
4622	4
4623	4
4624	4
4625	5
4626	5
4627	11
4628	3
4629	6
4630	4
4631	6
4632	11
4633	5
4634	6
4635	10
4636	10
4637	2
4638	6
4639	12
4640	7
4641	7
4642	4
4643	1
4644	7
4645	6
4646	8
4647	7
4648	9
4649	5
4650	6
4651	8
4652	9
4653	8
4654	3
4655	6
4656	2
4657	5
4658	6
4659	5
4660	7
4661	5
4662	2
4663	5
4664	5
4665	6
4666	4
4667	8
4668	3
4669	8
4670	5
4671	8
4672	3
4673	4
4674	4
4675	7
4676	6
4677	6
4678	15
4679	7
4680	12
4681	7
4682	6
4683	8
4684	6
4685	6
4686	6
4687	8
4688	4
4689	5
4690	8
4691	13
4692	4
4693	4
4694	5
4695	2
4696	6
4697	5
4698	6
4699	3
4700	6
4701	2
4702	7
4703	8
4704	4
4705	9
4706	4
4707	7
4708	6
4709	7
4710	4
4711	9
4712	4
4713	5
4714	4
4715	10
4716	7
4717	3
4718	10
4719	5
4720	4
4721	6
4722	4
4723	2
4724	9
4725	7
4726	7
4727	7
4728	5
4729	6
4730	10
4731	11
4732	3
4733	8
4734	7
4735	15
4736	3
4737	6
4738	5
4739	12
4740	4
4741	9
4742	2
4743	7
4744	10
4745	6
4746	6
4747	6
4748	5
4749	13
4750	7
4751	10
4752	8
4753	6
4754	5
4755	4
4756	9
4757	5
4758	12
4759	5
4760	6
4761	7
4762	10
4763	6
4764	7
4765	5
4766	4
4767	7
4768	5
4769	6
4770	7
4771	13
4772	4
4773	5
4774	9
4775	6
4776	4
4777	7
4778	9
4779	5
4780	5
4781	4
4782	7
4783	6
4784	6
4785	8
4786	7
4787	4
4788	5
4789	8
4790	11
4791	9
4792	6
4793	7
4794	5
4795	7
4796	13
4797	6
4798	11
4799	6
4800	7
4801	7
4802	2
4803	0
4804	6
4805	10
4806	4
4807	3
4808	5
4809	10
4810	7
4811	8
4812	7
4813	7
4814	7
4815	13
4816	10
4817	7
4818	5
4819	10
4820	5
4821	8
4822	8
4823	9
4824	9
4825	9
4826	9
4827	5
4828	7
4829	6
4830	3
4831	7
4832	8
4833	5
4834	7
4835	11
4836	6
4837	5
4838	6
4839	4
4840	4
4841	6
4842	7
4843	12
4844	4
4845	9
4846	7
4847	5
4848	4
4849	9
4850	7
4851	9
4852	4
4853	4
4854	4
4855	7
4856	7
4857	7
4858	16
4859	6
4860	7
4861	6
4862	3
4863	5
4864	11
4865	3
4866	7
4867	7
4868	10
4869	6
4870	4
4871	6
4872	7
4873	10
4874	9
4875	5
4876	7
4877	11
4878	7
4879	18
4880	4
4881	12
4882	8
4883	6
4884	5
4885	7
4886	10
4887	8
4888	6
4889	4
4890	9
4891	10
4892	5
4893	3
4894	8
4895	1
4896	8
4897	7
4898	8
4899	5
4900	5
4901	2
4902	10
4903	9
4904	9
4905	10
4906	2
4907	11
4908	8
4909	2
4910	4
4911	6
4912	7
4913	6
4914	4
4915	4
4916	6
4917	7
4918	7
4919	6
4920	4
4921	5
4922	7
4923	5
4924	8
4925	8
4926	9
4927	6
4928	1
4929	8
4930	10
4931	6
4932	7
4933	10
4934	7
4935	9
4936	4
4937	6
4938	6
4939	8
4940	8
4941	11
4942	5
4943	10
4944	6
4945	7
4946	12
4947	6
4948	1
4949	5
4950	9
4951	11
4952	5
4953	10
4954	3
4955	5
4956	11
4957	9
4958	4
4959	7
4960	5
4961	6
4962	9
4963	9
4964	10
4965	9
4966	7
4967	7
4968	7
4969	7
4970	3
4971	5
4972	9
4973	3
4974	5
4975	6
4976	4
4977	1
4978	7
4979	5
4980	10
4981	8
4982	6
4983	9
4984	9
4985	6
4986	12
4987	3
4988	9
4989	11
4990	12
4991	7
4992	4
4993	8
4994	4
4995	4
4996	4
4997	0
4998	3
4999	10
5000	10
5001	8
5002	5
5003	4
5004	5
5005	7
5006	6
5007	8
5008	1
5009	5
5010	7
5011	6
5012	7
5013	8
5014	2
5015	6
5016	8
5017	9
5018	5
5019	4
5020	10
5021	7
5022	5
5023	6
5024	8
5025	10
5026	11
5027	9
5028	8
5029	10
5030	3
5031	10
5032	5
5033	5
5034	4
5035	6
5036	3
5037	8
5038	7
5039	3
5040	6
5041	3
5042	3
5043	10
5044	3
5045	8
5046	5
5047	4
5048	3
5049	9
5050	7
5051	12
5052	7
5053	9
5054	4
5055	4
5056	4
5057	9
5058	13
5059	6
5060	6
5061	2
5062	12
5063	9
5064	5
5065	4
5066	9
5067	4
5068	2
5069	7
5070	6
5071	8
5072	4
5073	5
5074	8
5075	5
5076	3
5077	6
5078	6
5079	4
5080	9
5081	9
5082	4
5083	5
5084	10
5085	5
5086	5
5087	8
5088	4
5089	7
5090	9
5091	10
5092	4
5093	8
5094	1
5095	4
5096	4
5097	3
5098	5
5099	9
5100	8
5101	7
5102	5
5103	1
5104	0
5105	9
5106	8
5107	5
5108	14
5109	8
5110	8
5111	8
5112	8
